x,value
-6.283185307179586,2.4492935982947064E-16
-6.2731853071795864,0.010000333346667238
-6.263185307179587,0.020002667093402243
-6.253185307179587,0.03000900324118032
-6.243185307179587,0.040021346995513955
-6.233185307179587,0.050041708375537966
-6.2231853071795875,0.06007210383129625
-6.213185307179588,0.07011455787200147
-6.203185307179588,0.08017110470807108
-6.193185307179588,0.09024378990978377
-6.183185307179588,0.10033467208544863
-6.173185307179589,0.11044582458203837
-6.163185307179589,0.12057933721130297
-6.153185307179589,0.13073731800445748
-6.143185307179589,0.1409218949986226
-6.133185307179589,0.15113521805829205
-6.12318530717959,0.1613794607352077
-6.11318530717959,0.17165682217013922
-6.10318530717959,0.18196952904019478
-6.09318530717959,0.19231983755542897
-6.0831853071795905,0.2027100355086683
-6.073185307179591,0.21314244438264096
-6.063185307179591,0.22361942151867942
-6.053185307179591,0.23414336235146035
-6.043185307179591,0.2447167027144598
-6.033185307179592,0.25534192122103083
-6.023185307179592,0.2660215417262597
-6.013185307179592,0.2767581358750246
-6.003185307179592,0.2875543257419706
-5.993185307179592,0.29841278656942516
-5.983185307179593,0.3093362496096165
-5.973185307179593,0.32032750507791713
-5.963185307179593,0.33138940522422733
-5.953185307179593,0.34252486753003136
-5.9431853071795935,0.3537368780391147
-5.933185307179594,0.3650284948304164
-5.923185307179594,0.3764028516420185
-5.913185307179594,0.3878631616558403
-5.903185307179594,0.39941272145321727
-5.8931853071795945,0.41105491515220416
-5.883185307179595,0.422793218738152
-5.873185307179595,0.43463120459987936
-5.863185307179595,0.44657254628458465
-5.853185307179595,0.4586210234855444
-5.843185307179596,0.47078052727761055
-5.833185307179596,0.48305506561656686
-5.823185307179596,0.4954487691195377
-5.813185307179596,0.5079658971448712
-5.8031853071795965,0.5206108441912454
-5.793185307179597,0.5333881466371899
-5.783185307179597,0.5463024898437769
-5.773185307179597,0.5593587156449312
-5.763185307179597,0.572561830251654
-5.7531853071795975,0.585917012598456
-5.743185307179598,0.5994296231624745
-5.733185307179598,0.6131052132881198
-5.723185307179598,0.6269495350526819
-5.713185307179598,0.6409685517111391
-5.703185307179599,0.6551684487614909
-5.693185307179599,0.669555645675284
-5.683185307179599,0.6841368083416739
-5.673185307179599,0.6989188622773721
-5.6631853071795994,0.7139090066592206
-5.6531853071796,0.7291147292409489
-5.6431853071796,0.7445438222209431
-5.6331853071796,0.7602043991336548
-5.6231853071796,0.7761049128436414
-5.6131853071796005,0.7922541747282339
-5.603185307179601,0.8086613751425417
-5.593185307179601,0.8253361052690006
-5.583185307179601,0.8422883804630543
-5.573185307179601,0.859528665216915
-5.563185307179602,0.8770678998748074
-5.553185307179602,0.8949175292457869
-5.543185307179602,0.9130895332742723
-5.533185307179602,0.931596459944043
-5.523185307179602,0.9504514606087726
-5.513185307179603,0.9696683279614581
-5.503185307179603,0.9892615368765725
-5.493185307179603,1.0092462883827213
-5.483185307179603,1.0296385570503295
-5.4731853071796035,1.0504551421087935
-5.463185307179604,1.0717137226410367
-5.453185307179604,1.0934329172409616
-5.443185307179604,1.1156323485614983
-5.433185307179604,1.1383327132283982
-5.423185307179605,1.161555857648405
-5.413185307179605,1.1853248603007613
-5.403185307179605,1.2096641211692227
-5.393185307179605,1.2345994590489573
-5.383185307179605,1.2601582175502901
-5.373185307179606,1.2863693807207568
-5.363185307179606,1.3132636993201952
-5.353185307179606,1.3408738289127795
-5.343185307179606,1.369234481087506
-5.3331853071796065,1.39838258928764
-5.323185307179607,1.428357490923549
-5.313185307179607,1.4592011276662897
-5.303185307179607,1.490958266076245
-5.293185307179607,1.523676741017833
-5.2831853071796075,1.5574077246548301
-5.273185307179608,1.592206024219495
-5.263185307179608,1.6281304122124742
-5.253185307179608,1.6652439932314305
-5.243185307179608,1.7036146122590476
-5.233185307179609,1.743315309983081
-5.223185307179609,1.784424831593919
-5.213185307179609,1.8270281965347388
-5.203185307179609,1.8712173378977757
-5.1931853071796095,1.9170918216067518
-5.18318530717961,1.964759657248539
-5.17318530717961,2.014338214476709
-5.16318530717961,2.065955261380386
-5.15318530717961,2.11975014418705
-5.1431853071796105,2.175875131264738
-5.133185307179611,2.2344969487551807
-5.123185307179611,2.2957985404920542
-5.113185307179611,2.359981091376386
-5.103185307179611,2.427266361400052
-5.093185307179612,2.4978993874224713
-5.083185307179612,2.572151622126126
-5.073185307179612,2.6503245949703964
-5.063185307179612,2.732754199306497
-5.0531853071796125,2.8198157342679195
-5.043185307179613,2.9119298611549778
-5.033185307179613,3.0095696738625657
-5.023185307179613,3.1132691342648466
-5.013185307179613,3.2236331902037656
-5.0031853071796135,3.341349981115045
-4.993185307179614,3.467205651721031
-4.983185307179614,3.6021024479675945
-4.973185307179614,3.7470809761880126
-4.963185307179614,3.9033477874961706
-4.953185307179615,4.0723098354645755
-4.943185307179615,4.2556178917389245
-4.933185307179615,4.455221759562108
-4.923185307179615,4.673441202987903
-4.913185307179615,4.913058070461744
-4.903185307179616,5.177437388629599
-4.893185307179616,5.470688642952297
-4.883185307179616,5.797883715481865
-4.873185307179616,6.165356144550863
-4.8631853071796165,6.581119456192924
-4.853185307179617,7.055463766432675
-4.843185307179617,7.6018260620239335
-4.833185307179617,8.238092752963496
-4.823185307179617,8.988607601721643
-4.813185307179618,9.887374891982482
-4.803185307179618,10.98337931432226
-4.793185307179618,12.349856441620965
-4.783185307179618,14.101419947165379
-4.773185307179618,16.42809170387668
-4.763185307179619,19.669527820546392
-4.753185307179619,24.498410441818574
-4.743185307179619,32.4611389128224
-4.733185307179619,48.078482479143126
-4.7231853071796195,92.6204963164209
-4.71318530717962,1255.7655914483028
-4.70318530717962,-108.64920360523865
-4.69318530717962,-52.06696965100382
-4.68318530717962,-34.23253273559713
-4.6731853071796206,-25.494744661833913
-4.663185307179621,-20.30728204111885
-4.653185307179621,-16.87110468855329
-4.643185307179621,-14.427024766824939
-4.633185307179621,-12.599264789471341
-4.623185307179622,-11.180550354581088
-4.613185307179622,-10.047182299213903
-4.603185307179622,-9.120770935632546
-4.593185307179622,-8.349230984481334
-4.5831853071796225,-7.696602139461326
-4.573185307179623,-7.137257203855084
-4.563185307179623,-6.652439337317054
-4.553185307179623,-6.228104330285473
-4.543185307179623,-5.853528012692042
-4.5331853071796235,-5.520379922510497
-4.523185307179624,-5.222090731210165
-4.513185307179624,-4.953410200189831
-4.503185307179624,-4.710091916115132
-4.493185307179624,-4.48866431987412
-4.483185307179625,-4.286261674628802
-4.473185307179625,-4.100497432526596
-4.463185307179625,-3.9293680905112374
-4.453185307179625,-3.771179301410848
-4.4431853071796255,-3.624488453348609
-4.433185307179626,-3.48805958865283
-4.423185307179626,-3.3608276755651407
-4.413185307179626,-3.2418700446189344
-4.403185307179626,-3.1303833676926365
-4.3931853071796265,-3.025664964252845
-4.383185307179627,-2.9270975146781577
-4.373185307179627,-2.8341364775590465
-4.363185307179627,-2.7462996689452477
-4.353185307179627,-2.6631585822299484
-4.343185307179628,-2.584331118650727
-4.333185307179628,-2.5094754680110247
-4.323185307179628,-2.4382849327497986
-4.313185307179628,-2.370483529944032
-4.303185307179628,-2.3058222381677185
-4.293185307179629,-2.2440757815269916
-4.283185307179629,-2.1850398632617636
-4.273185307179629,-2.1285287772621637
-4.263185307179629,-2.0743733386087015
-4.2531853071796295,-2.0224190845047856
-4.24318530717963,-1.972524705261935
-4.23318530717963,-1.9245606717324815
-4.22318530717963,-1.8784080310800402
-4.21318530717963,-1.8339573472827613
