x,value
-6.283185307179586,4.0828098382988425E15
-6.2731853071795864,99.99666664444392
-6.263185307179587,49.99333315554924
-6.253185307179587,33.32333273328234
-6.243185307179587,24.98666524422807
-6.233185307179587,19.98333055489434
-6.2231853071795875,16.646661865020647
-6.213185307179588,14.262373326600205
-6.203185307179588,12.473321948616316
-6.193185307179588,11.081094898604043
-6.183185307179588,9.966644423259426
-6.173185307179589,9.05421281233866
-6.163185307179589,8.293294880594694
-6.153185307179589,7.648925458038729
-6.143185307179589,7.096129384364114
-6.133185307179589,6.616591505590082
-6.12318530717959,6.196575421954132
-6.11318530717959,5.825576795362324
-6.10318530717959,5.495425554347137
-6.09318530717959,5.199671613240561
-6.0831853071795905,4.933154875586996
-6.073185307179591,4.691698093715975
-6.063185307179591,4.471883493878316
-6.053185307179591,4.27088767307848
-6.043185307179591,4.0863577716916994
-6.033185307179592,3.9163173646460234
-6.023185307179592,3.7590940700171407
-6.013185307179592,3.6132632445955224
-6.003185307179592,3.4776037446827495
-5.993185307179592,3.351062839820209
-5.983185307179593,3.2327281437658977
-5.973185307179593,3.1218049781793105
-5.963185307179593,3.0175979806094646
-5.953185307179593,2.919496056479238
-5.9431853071795935,2.8269599865960946
-5.933185307179594,2.7395121590838447
-5.923185307179594,2.6567280126534736
-5.913185307179594,2.5782288674460982
-5.903185307179594,2.503675887842568
-5.8931853071795945,2.4327649740661124
-5.883185307179595,2.3652224200391654
-5.873185307179595,2.3008012066703722
-5.863185307179595,2.2392778246666687
-5.853185307179595,2.1804495406685596
-5.843185307179596,2.1241320361798195
-5.833185307179596,2.070157361301262
-5.823185307179596,2.0183721553635112
-5.813185307179596,1.9686360947077544
-5.8031853071795965,1.920820534488621
-5.793185307179597,1.8748073167816361
-5.783185307179597,1.830487721712497
-5.773185307179597,1.787761541977614
-5.763185307179597,1.7465362641454412
-5.7531853071795975,1.7067263426353618
-5.743185307179598,1.66825255436025
-5.733185307179598,1.6310414237663065
-5.723185307179598,1.59502470947039
-5.713185307179598,1.5601389449301144
-5.703185307179599,1.526325026625393
-5.693185307179599,1.493527844114352
-5.683185307179599,1.4616959470781412
-5.673185307179599,1.4307812451098811
-5.6631853071795994,1.4007387365506971
-5.6531853071796,1.371526263145251
-5.6431853071796,1.3431042876926194
-5.6331853071796,1.3154356922159638
-5.6231853071796,1.2884855944746039
-5.6131853071796005,1.262221180901986
-5.603185307179601,1.2366115542784908
-5.593185307179601,1.2116275946440893
-5.583185307179601,1.1872418321267149
-5.573185307179601,1.1634283305113913
-5.563185307179602,1.140162580505728
-5.553185307179602,1.1174214017718191
-5.543185307179602,1.0951828528951295
-5.533185307179602,1.0734261485494112
-5.523185307179602,1.0521315831946758
-5.513185307179603,1.0312804607141375
-5.503185307179603,1.0108550294569547
-5.493185307179603,0.9908384222075879
-5.483185307179603,0.9712146006505071
-5.4731853071796035,0.9519683039415613
-5.463185307179604,0.9330850010352469
-5.453185307179604,0.9145508464509016
-5.443185307179604,0.8963526391910426
-5.433185307179604,0.8784777845520434
-5.423185307179605,0.860914258591508
-5.413185307179605,0.8436505750383592
-5.403185307179605,0.8266757544511047
-5.393185307179605,0.8099792954472254
-5.383185307179605,0.7935511478423479
-5.373185307179606,0.7773816875520597
-5.363185307179606,0.7614616931219872
-5.353185307179606,0.7457823237633251
-5.343185307179606,0.7303350987814419
-5.3331853071796065,0.7151118782946355
-5.323185307179607,0.7001048451486881
-5.313185307179607,0.6853064879406355
-5.303185307179607,0.6707095850722234
-5.293185307179607,0.6563071897599413
-5.2831853071796075,0.6420926159343604
-5.273185307179608,0.6280594249668182
-5.263185307179608,0.6142014131663417
-5.253185307179608,0.6005125999941218
-5.243185307179608,0.5869872169468938
-5.233185307179609,0.5736196970642706
-5.223185307179609,0.5604046650184532
-5.213185307179609,0.5473369277478396
-5.203185307179609,0.5344114655988881
-5.1931853071796095,0.5216234239431894
-5.18318530717961,0.5089681052390936
-5.17318530717961,0.49644096150942707
-5.16318530717961,0.4840375872088543
-5.15318530717961,0.4717537124562915
-5.1431853071796105,0.4595851966094879
-5.133185307179611,0.447528022160465
-5.123185307179611,0.4355782889319512
-5.113185307179611,0.4237322085562902
-5.103185307179611,0.41198609921953433
-5.093185307179612,0.40033638065457816
-5.083185307179612,0.3887795693682341
-5.073185307179612,0.3773122740881367
-5.063185307179612,0.36593119141625485
-5.0531853071796125,0.35463310167663137
-5.043185307179613,0.34341486494573853
-5.033185307179613,0.3322734172545579
-5.023185307179613,0.32120576695215125
-5.013185307179613,0.3102089912211104
-5.0031853071796135,0.2992802327358385
-4.993185307179614,0.28841669645514856
-4.983185307179614,0.2776156465411548
-4.973185307179614,0.2668744033968868
-4.963185307179614,0.2561903408154816
-4.953185307179615,0.24556088323419978
-4.943185307179615,0.23498350308687643
-4.933185307179615,0.2244557182487561
-4.923185307179615,0.2139750895679747
-4.913185307179615,0.20353921847824138
-4.903185307179616,0.19314574468754456
-4.893185307179616,0.18279234393795493
-4.883185307179616,0.17247672583183044
-4.873185307179616,0.16219663171994236
-4.8631853071796165,0.1519498326472385
-4.853185307179617,0.14173412735214308
-4.843185307179617,0.1315473403154606
-4.833185307179617,0.12138731985510472
-4.823185307179617,0.1112519362630163
-4.813185307179618,0.10113907998076258
-4.803185307179618,0.09104665981042885
-4.793185307179618,0.08097260115751972
-4.783185307179618,0.07091484430268434
-4.773185307179618,0.0608713426991658
-4.763185307179619,0.05084006129295183
-4.753185307179619,0.04081897486267144
-4.743185307179619,0.030806066376339994
-4.733185307179619,0.02079932536210578
-4.7231853071796195,0.010796746290191362
-4.71318530717962,7.963269632564764E-4
-4.70318530717962,-0.00920393308756645
-4.69318530717962,-0.019206034203696366
-4.68318530717962,-0.029211978199910914
-4.6731853071796206,-0.03922376996765996
-4.663185307179621,-0.049243419083615785
-4.653185307179621,-0.05927294142620548
-4.643185307179621,-0.0693143608028946
-4.633185307179621,-0.07936971059102246
-4.623185307179622,-0.08944103539502979
-4.613185307179622,-0.09953039272296677
-4.603185307179622,-0.10963985468522763
-4.593185307179622,-0.11977150971852306
-4.5831853071796225,-0.12992746433817723
-4.573185307179623,-0.1401098449219211
-4.563185307179623,-0.15032079952844826
-4.553185307179623,-0.16056249975410475
-4.543185307179623,-0.17083714263120084
-4.5331853071796235,-0.18114695257155983
-4.523185307179624,-0.19149418335905866
-4.513185307179624,-0.20188112019506818
-4.503185307179624,-0.21231008180086572
-4.493185307179624,-0.22278342258127334
-4.483185307179625,-0.23330353485397082
-4.473185307179625,-0.24387285114914262
-4.463185307179625,-0.2544938465843482
-4.453185307179625,-0.2651690413197503
-4.4431853071796255,-0.27590100309910365
-4.433185307179626,-0.28669234988219433
-4.423185307179626,-0.29754575257472693
-4.413185307179626,-0.30846393786199566
-4.403185307179626,-0.31944969115303173
-4.3931853071796265,-0.3305058596423081
-4.383185307179627,-0.34163535549650204
-4.373185307179627,-0.35284115917426423
-4.363185307179627,-0.36412632288743024
-4.353185307179627,-0.3754939742126313
-4.343185307179628,-0.38694731986282677
-4.333185307179628,-0.3984896496288868
-4.323185307179628,-0.41012434050201046
-4.313185307179628,-0.4218548609884712
-4.303185307179628,-0.4336847756289455
-4.293185307179629,-0.4456177497355038
-4.283185307179629,-0.4576575543602345
-4.273185307179629,-0.46980807151043436
-4.263185307179629,-0.4820732996263381
-4.2531853071796295,-0.4944573593384886
-4.24318530717963,-0.5069644995230659
-4.23318530717963,-0.5195991036748164
-4.22318530717963,-0.5323656966186541
-4.21318530717963,-0.5452689515825578
-4.203185307179631,-0.5583136976560765
-4.193185307179631,-0.571504927660583
-4.183185307179631,-0.5848478064594048
-4.173185307179631,-0.5983476797381296
-4.163185307179631,-0.6120100832877327
-4.153185307179632,-0.6258407528257413
-4.143185307179632,-0.6398456343934493
-4.133185307179632,-0.6540308953702447
-4.123185307179632,-0.6684029361494435
-4.1131853071796325,-0.6829684025236669
-4.103185307179633,-0.6977341988317809
-4.093185307179633,-0.7127075019237729
-4.083185307179633,-0.7278957760047223
-4.073185307179633,-0.7433067884242573
-4.0631853071796336,-0.7589486264836405
-4.053185307179634,-0.77482971533895
-4.043185307179634,-0.7909588370857653
-4.033185307179634,-0.8073451511184287
-4.023185307179634,-0.8239982158653788
-4.013185307179635,-0.8409280120113648
-4.003185307179635,-0.8581449673276247
-3.993185307179635,-0.8756599832424776
-3.9831853071796353,-0.8934844632973573
-3.9731853071796355,-0.9116303436472603
-3.9631853071796357,-0.9301101257800509
-3.953185307179636,-0.9489369116462494
-3.943185307179636,-0.9681244414100474
-3.9331853071796363,-0.9876871340535842
-3.9231853071796365,-1.0076401310902583
-3.9131853071796368,-1.0279993436693584
-3.903185307179637,-1.048781503383946
-3.893185307179637,-1.0700042171271107
-3.8831853071796374,-1.0916860263789454
-3.8731853071796376,-1.113846471348394
-3.863185307179638,-1.1365061604411295
-3.853185307179638,-1.1596868455775995
-3.8431853071796382,-1.1834115039451205
-3.8331853071796385,-1.2077044268354398
-3.8231853071796387,-1.2325913162956434
-3.813185307179639,-1.2580993904069733
-3.803185307179639,-1.284257498104619
-3.7931853071796393,-1.3110962445636412
-3.7831853071796395,-1.3386481283040033
-3.7731853071796397,-1.3669476913137246
-3.76318530717964,-1.3960316836563469
-3.75318530717964,-1.4259392442206889
-3.7431853071796404,-1.4567120994913267
-3.7331853071796406,-1.4883947824722705
-3.723185307179641,-1.5210348741896023
-3.713185307179641,-1.5546832705383709
-3.7031853071796412,-1.5893944776329403
-3.6931853071796414,-1.6252269392781808
-3.6831853071796417,-1.6622434007132187
-3.673185307179642,-1.7005113134042558
-3.663185307179642,-1.740103286395562
-3.6531853071796423,-1.7810975905892328
-3.6431853071796425,-1.8235787233403435
-3.6331853071796427,-1.867638041956211
-3.623185307179643,-1.9133744761151867
-3.613185307179643,-1.9608953309193857
-3.6031853071796434,-2.0103171943260225
-3.5931853071796436,-2.061766965136896
-3.583185307179644,-2.115383020656675
-3.573185307179644,-2.1713165466730002
-3.563185307179644,-2.2297330567099625
-3.5531853071796444,-2.290814132745002
-3.5431853071796446,-2.35475942599175
-3.533185307179645,-2.4217889642375985
-3.523185307179645,-2.4921458219710257
-3.5131853071796453,-2.566099221640526
-3.5031853071796455,-2.643948149507169
-3.4931853071796457,-2.7260255885434272
-3.483185307179646,-2.812703494825015
-3.473185307179646,-2.9043986743690033
-3.4631853071796463,-3.0015797564154574
-3.4531853071796466,-3.1047755094712577
-3.4431853071796468,-3.21458481177284
-3.433185307179647,-3.3316886733293125
-3.423185307179647,-3.4568648195402627
-3.4131853071796474,-3.5910054966058986
-3.4031853071796476,-3.7351393608542325
-3.393185307179648,-3.8904585882435434
-3.383185307179648,-4.058352716554191
-3.3731853071796483,-4.240451255257858
-3.3631853071796485,-4.438677832729309
-3.3531853071796487,-4.655319697634529
-3.343185307179649,-4.893117906000854
-3.333185307179649,-5.1553857516584705
-3.3231853071796493,-5.446166327255908
-3.3131853071796495,-5.7704451788884
-3.3031853071796498,-6.134441920231712
-3.29318530717965,-6.546017266822981
-3.28318530717965,-7.015252551431334
-3.2731853071796504,-7.55529347090081
-3.2631853071796506,-8.183610180588742
-3.253185307179651,-8.923934903517369
-3.243185307179651,-9.809343879626697
-3.2331853071796512,-10.887358220980387
-3.2231853071796515,-12.228795733477915
-3.2131853071796517,-13.944041227399474
-3.203185307179652,-16.215166423222964
-3.193185307179652,-19.36540390328612
-3.1831853071796523,-24.028841576890372
-3.1731853071796525,-31.642396749925187
-3.1631853071796527,-46.304849785064825
-3.153185307179653,-86.25766269202087
-3.143185307179653,-627.8823975605732
-3.1331853071796534,118.94079177290041
-3.1231853071796536,54.31999983607627
-3.113185307179654,35.19269201178579
-3.103185307179654,26.023881808400226
-3.0931853071796542,20.641883136720395
-3.0831853071796544,17.101660378698682
-3.0731853071796547,14.595503414984359
-3.063185307179655,12.727760445933168
-3.053185307179655,11.281792698069832
-3.0431853071796553,10.129019311017643
-3.0331853071796555,9.188302971281388
-3.0231853071796557,8.40591587356356
-3.013185307179656,7.744866846788554
-3.003185307179656,7.178855203011035
-2.9931853071796564,6.688669000786866
-2.9831853071796566,6.25994753944017
-2.973185307179657,5.88174102961297
-2.963185307179657,5.545554659593037
-2.953185307179657,5.244697087237595
-2.9431853071796574,4.973825953245474
-2.9331853071796576,4.72862424011429
-2.923185307179658,4.505565540473665
-2.913185307179658,4.3017409867376974
-2.9031853071796583,4.114729737381411
-2.8931853071796585,3.942500745793121
-2.8831853071796587,3.783337337561578
-2.873185307179659,3.6357786478120344
-2.863185307179659,3.4985736794665847
-2.8531853071796593,3.370644919175594
-2.8431853071796596,3.2510592688943056
-2.8331853071796598,3.1390046326539474
-2.82318530717966,3.033770915265687
-2.81318530717966,2.93473449255421
-2.8031853071796604,2.841345435030423
-2.7931853071796606,2.7531169317980178
-2.783185307179661,2.6696164849694703
-2.773185307179661,2.590458538182048
-2.7631853071796613,2.5152982739255547
-2.7531853071796615,2.4438263690347743
-2.7431853071796617,2.3757645399973826
-2.733185307179662,2.3108617427048377
-2.723185307179662,2.2488909171571345
-2.7131853071796623,2.1896461880781017
-2.7031853071796625,2.132940448646425
-2.6931853071796628,2.0786032675348434
-2.683185307179663,2.026479069887417
-2.673185307179663,1.9764255512967397
-2.6631853071796634,1.9283122906887278
-2.6531853071796636,1.8820195336068353
-2.643185307179664,1.8374371219634456
-2.633185307179664,1.7944635500920074
-2.6231853071796642,1.75300513004555
-2.6131853071796645,1.7129752516692043
-2.6031853071796647,1.6742937251247536
-2.593185307179665,1.6368861953427254
-2.583185307179665,1.6006836193853184
-2.5731853071796653,1.565621798972502
-2.5631853071796655,1.531640961495208
-2.5531853071796657,1.4986853837472127
-2.543185307179666,1.46670305337847
-2.533185307179666,1.4356453637297368
-2.5231853071796664,1.405466838269803
-2.5131853071796666,1.3761248813376714
-2.503185307179667,1.3475795523052692
-2.493185307179667,1.3197933606321448
-2.4831853071796672,1.2927310795908287
-2.4731853071796674,1.2663595767074012
-2.4631853071796677,1.2406476591923918
-2.453185307179668,1.2155659328375836
-2.443185307179668,1.1910866730289094
-2.4331853071796683,1.167183706678046
-2.4231853071796685,1.143832304008659
-2.4131853071796687,1.1210090792500966
-2.403185307179669,1.0986918993939507
-2.393185307179669,1.0768598002591843
-2.3831853071796694,1.0554929091910694
-2.3731853071796696,1.0345723737894434
-2.36318530717967,1.0140802961238946
-2.35318530717967,0.9939996719485272
-2.34318530717967,0.9743143344777807
-2.3331853071796704,0.9550089023281637
-2.3231853071796706,0.9360687312693872
-2.313185307179671,0.9174798694627972
-2.303185307179671,0.8992290158957444
-2.2931853071796713,0.881303481747979
-2.2831853071796715,0.8636911544507649
-2.2731853071796717,0.8463804642214312
-2.263185307179672,0.8293603528758652
-2.253185307179672,0.8126202447392308
-2.2431853071796723,0.7961500194911821
-2.2331853071796726,0.7799399867962591
-2.2231853071796728,0.7639808625831489
-2.213185307179673,0.7482637468482306
-2.203185307179673,0.732780102869435
-2.1931853071796734,0.7175217377260535
-2.1831853071796736,0.7024807840288328
-2.173185307179674,0.6876496827725829
-2.163185307179674,0.6730211672306934
-2.1531853071796743,0.6585882478174673
-2.1431853071796745,0.6443441978501022
-2.1331853071796747,0.6302825401475513
-2.123185307179675,0.616397034408411
-2.113185307179675,0.602681665314472
-2.1031853071796753,0.5891306313106666
-2.0931853071796755,0.5757383340158957
-2.0831853071796758,0.5624993682226392
-2.073185307179676,0.5494085124463988
-2.063185307179676,0.5364607199888896
-2.0531853071796764,0.5236511104815406
-2.0431853071796766,0.5109749618782788
-2.033185307179677,0.4984277028687992
-2.023185307179677,0.4860049056855612
-2.0131853071796773,0.4737022792796373
-2.0031853071796775,0.46151566284226514
-1.9931853071796775,0.44944101965055017
-1.9831853071796774,0.43747443121723667
-1.9731853071796774,0.4256120917258148
-1.9631853071796774,0.4138503027334904
-1.9531853071796774,0.4021854681256896
-1.9431853071796774,0.39061408930684716
-1.9331853071796774,0.37913276061320617
-1.9231853071796774,0.36773816493427436
-1.9131853071796774,0.356427069530427
-1.9031853071796774,0.3451963220349255
-1.8931853071796774,0.3340428466293482
-1.8831853071796774,0.32296364038210107
-1.8731853071796774,0.3119557697402982
-1.8631853071796773,0.30101636716587804
-1.8531853071796773,0.29014262790736
-1.8431853071796773,0.279331806899139
-1.8331853071796773,0.2685812157806809
-1.8231853071796773,0.25788822002840545
-1.8131853071796773,0.2472502361934449
-1.8031853071796773,0.23666472923883117
-1.7931853071796773,0.22612920997000882
-1.7831853071796773,0.21564123255288944
-1.7731853071796773,0.20519839211395424
-1.7631853071796773,0.19479832241718817
-1.7531853071796772,0.1844386936128798
-1.7431853071796772,0.17411721005355615
-1.7331853071796772,0.1638316081725385
-1.7231853071796772,0.1535796544208051
-1.7131853071796772,0.1433591432580321
-1.7031853071796772,0.13316789519385389
-1.6931853071796772,0.1230037548755407
-1.6831853071796772,0.11286458921843542
-1.6731853071796772,0.10274828557562199
-1.6631853071796772,0.09265274994341857
-1.6531853071796772,0.08257590519939655
-1.6431853071796771,0.07251568936972462
-1.6331853071796771,0.06247005392272562
-1.6231853071796771,0.05243696208561112
-1.6131853071796771,0.042414387181428544
-1.603185307179677,0.03240031098331477
-1.593185307179677,0.022392722083201578
-1.583185307179677,0.012389614272160456
-1.573185307179677,0.0023889849296088467
-1.563185307179677,-0.007611166581374542
-1.553185307179677,-0.017612840515359635
-1.543185307179677,-0.027618038345224586
-1.533185307179677,-0.03762876436488768
-1.523185307179677,-0.047647027296840117
-1.513185307179677,-0.05767484190722251
-1.503185307179677,-0.06771423063120956
-1.493185307179677,-0.07776722521149813
-1.483185307179677,-0.08783586835273202
-1.473185307179677,-0.09792221539474373
-1.463185307179677,-0.10802833600754934
-1.453185307179677,-0.11815631591109672
-1.443185307179677,-0.1283082586228416
-1.433185307179677,-0.13848628723630815
-1.423185307179677,-0.14869254623388595
-1.413185307179677,-0.15892920333721555
-1.403185307179677,-0.1691984513986331
-1.393185307179677,-0.17950251033726655
-1.383185307179677,-0.18984362912351624
-1.373185307179677,-0.20022408781580175
-1.363185307179677,-0.21064619965362086
-1.3531853071796769,-0.2211123132111441
-1.3431853071796769,-0.23162481461576168
-1.3331853071796769,-0.24218612983620755
-1.3231853071796769,-0.25279872704511197
-1.3131853071796769,-0.26346511906107717
-1.3031853071796768,-0.2741878658756341
-1.2931853071796768,-0.2849695772707233
-1.2831853071796768,-0.2958129155326473
-1.2731853071796768,-0.30672059826877385
-1.2631853071796768,-0.3176954013336244
-1.2531853071796768,-0.3287401618713655
-1.2431853071796768,-0.3398577814821332
-1.2331853071796768,-0.35105122952006795
-1.2231853071796768,-0.3623235465314125
-1.2131853071796768,-0.37367784784154784
-1.2031853071796768,-0.38511732730039294
-1.1931853071796767,-0.3966452611962004
-1.1831853071796767,-0.40826501234842316
-1.1731853071796767,-0.4199800343910287
-1.1631853071796767,-0.4317938762583913
-1.1531853071796767,-0.44371018688670516
-1.1431853071796767,-0.45573272014474353
-1.1331853071796767,-0.46786534000873814
-1.1231853071796767,-0.4801120259971805
-1.1131853071796767,-0.49247687888246133
-1.1031853071796767,-0.504964126697466
-1.0931853071796767,-0.5175781310565479
-1.0831853071796766,-0.5303233938117183
-1.0731853071796766,-0.5432045640664199
-1.0631853071796766,-0.5562264455709162
-1.0531853071796766,-0.5693940045251382
-1.0431853071796766,-0.5827123778167889
-1.0331853071796766,-0.596186881724643
-1.0231853071796766,-0.6098230211193033
-1.0131853071796766,-0.6236264991962055
-1.0031853071796766,-0.6376032277784207
-0.9931853071796766,-0.6517593382298156
-0.9831853071796766,-0.6661011930224129
-0.9731853071796766,-0.6806353980053891
-0.9631853071796765,-0.6953688154270645
-0.9531853071796765,-0.7103085777655476
-0.9431853071796765,-0.725462102428391
-0.9331853071796765,-0.7408371073867909
-0.9231853071796765,-0.7564416278155177
-0.9131853071796765,-0.7722840338159952
-0.9031853071796765,-0.7883730493067916
-0.8931853071796765,-0.8047177721733157
-0.8831853071796765,-0.8213276957768249
-0.8731853071796765,-0.8382127319320007
-0.8631853071796765,-0.8553832354724765
