x,value
-6.283185307179586,2.4492935982947064E-16
-6.2731853071795864,0.009999833334166696
-6.263185307179587,0.019998666693332896
-6.253185307179587,0.029995500202495265
-6.243185307179587,0.03998933418663355
-6.233185307179587,0.04997916927067751
-6.2231853071795875,0.05996400647944357
-6.213185307179588,0.06994284733753152
-6.203185307179588,0.07991469396917124
-6.193185307179588,0.08987854919800939
-6.183185307179588,0.09983341664682628
-6.173185307179589,0.10977830083717272
-6.163185307179589,0.11971220728891706
-6.153185307179589,0.12963414261969236
-6.143185307179589,0.13954311464423377
-6.133185307179589,0.1494381324735963
-6.12318530717959,0.15931820661424284
-6.11318530717959,0.16918234906699267
-6.10318530717959,0.17902957342582065
-6.09318530717959,0.18885889497649685
-6.0831853071795905,0.19866933079505728
-6.073185307179591,0.20845989984609542
-6.063185307179591,0.218229623080865
-6.053185307179591,0.22797752353518386
-6.043185307179591,0.23770262642712986
-6.033185307179592,0.247403959254518
-6.023185307179592,0.25708055189214996
-6.013185307179592,0.2667314366888258
-6.003185307179592,0.2763556485641082
-5.993185307179592,0.28595222510482987
-5.983185307179593,0.2955202066613337
-5.973185307179593,0.30505863644343745
-5.963185307179593,0.31456656061611155
-5.953185307179593,0.32404302839486193
-5.9431853071795935,0.3334870921408078
-5.933185307179594,0.34289780745544457
-5.923185307179594,0.352274233275083
-5.913185307179594,0.3616154319649548
-5.903185307179594,0.37092046941297535
-5.8931853071795945,0.380188415123154
-5.883185307179595,0.38941834230864286
-5.873185307179595,0.3986093279844151
-5.863185307179595,0.4077604530595622
-5.853185307179595,0.41687080242920266
-5.843185307179596,0.42593946506599134
-5.833185307179596,0.4349655341112218
-5.823185307179596,0.4439481069655112
-5.813185307179596,0.45288628537905956
-5.8031853071795965,0.461779175541474
-5.793185307179597,0.47062588817114903
-5.783185307179597,0.47942553860419385
-5.773185307179597,0.4881772468828982
-5.763185307179597,0.4968801378437273
-5.7531853071795975,0.5055333412048374
-5.743185307179598,0.5141359916531034
-5.733185307179598,0.5226872289306493
-5.723185307179598,0.5311861979208735
-5.713185307179598,0.5396320487339592
-5.703185307179599,0.5480239367918635
-5.693185307179599,0.5563610229127736
-5.683185307179599,0.564642473395025
-5.673185307179599,0.5728674601004708
-5.6631853071795994,0.5810351605372945
-5.6531853071796,0.5891447579422588
-5.6431853071796,0.5971954413623813
-5.6331853071796,0.6051864057360288
-5.6231853071796,0.6131168519734229
-5.6131853071796005,0.6209859870365487
-5.603185307179601,0.6287930240184574
-5.593185307179601,0.6365371822219568
-5.583185307179601,0.6442176872376798
-5.573185307179601,0.6518337710215254
-5.563185307179602,0.6593846719714618
-5.553185307179602,0.6668696350036865
-5.543185307179602,0.6742879116281336
-5.533185307179602,0.6816387600233227
-5.523185307179602,0.6889214451105398
-5.513185307179603,0.6961352386273452
-5.503185307179603,0.7032794192003985
-5.493185307179603,0.7103532724175962
-5.483185307179603,0.717356090899511
-5.4731853071796035,0.7242871743701308
-5.463185307179604,0.7311458297268841
-5.453185307179604,0.737931371109951
-5.443185307179604,0.7446431199708475
-5.433185307179604,0.7512804051402809
-5.423185307179605,0.7578425628952652
-5.413185307179605,0.7643289370254933
-5.403185307179605,0.7707388788989575
-5.393185307179605,0.7770717475268121
-5.383185307179605,0.7833269096274716
-5.373185307179606,0.7895037396899387
-5.363185307179606,0.7956016200363543
-5.353185307179606,0.8016199408837654
-5.343185307179606,0.8075581004051026
-5.3331853071796065,0.8134155047893621
-5.323185307179607,0.8191915683009867
-5.313185307179607,0.8248857133384385
-5.303185307179607,0.8304973704919589
-5.293185307179607,0.8360259786005091
-5.2831853071796075,0.8414709848078852
-5.273185307179608,0.8468318446180039
-5.263185307179608,0.8521080219493516
-5.253185307179608,0.8572989891885923
-5.243185307179608,0.8624042272433273
-5.233185307179609,0.8674232255940059
-5.223185307179609,0.8723554823449753
-5.213185307179609,0.8772005042746708
-5.203185307179609,0.8819578068849367
-5.1931853071796095,0.8866269144494766
-5.18318530717961,0.8912073600614248
-5.17318530717961,0.8956986856800373
-5.16318530717961,0.9001004421764948
-5.15318530717961,0.9044121893788157
-5.1431853071796105,0.9086334961158732
-5.133185307179611,0.9127639402605112
-5.123185307179611,0.9168031087717572
-5.113185307179611,0.920750597736126
-5.103185307179611,0.9246060124080109
-5.093185307179612,0.9283689672491573
-5.083185307179612,0.9320390859672172
-5.073185307179612,0.9356160015533769
-5.063185307179612,0.9390993563190587
-5.0531853071796125,0.9424888019316888
-5.043185307179613,0.9457839994495305
-5.033185307179613,0.9489846193555779
-5.023185307179613,0.9520903415905076
-5.013185307179613,0.9551008555846843
-5.0031853071796135,0.9580158602892173
-4.993185307179614,0.9608350642060651
-4.983185307179614,0.9635581854171856
-4.973185307179614,0.9661849516127269
-4.963185307179614,0.9687151001182583
-4.953185307179615,0.9711483779210379
